x,y,z,pitch,yaw,ok,err
0.25,0.0,0.12,1.2,-0.6,1,5.123443568840831e-05
0.25,0.0,0.12,1.2,-0.3,1,8.098011753040902e-05
0.25,0.0,0.12,1.2,0.0,1,7.373203688348514e-05
0.25,0.0,0.12,1.2,0.3,1,8.096747223188757e-05
0.25,0.0,0.12,1.2,0.6,1,5.1210185778133416e-05
0.25,0.0,0.12,1.57,-0.6,1,6.188647858568349e-05
0.25,0.0,0.12,1.57,-0.3,1,5.13050295122805e-05
0.25,0.0,0.12,1.57,0.0,1,9.629588380897884e-05
0.25,0.0,0.12,1.57,0.3,1,5.129182690579715e-05
0.25,0.0,0.12,1.57,0.6,1,6.18444109534027e-05
0.25,0.0,0.16,0.0,-0.6,0,0.03480590966957806
0.25,0.0,0.16,0.0,-0.3,0,0.08602667838524854
0.25,0.0,0.16,0.0,0.0,0,0.032429935706215975
0.25,0.0,0.16,0.0,0.3,0,0.08620074748047166
0.25,0.0,0.16,0.0,0.6,0,0.034820140422501616
0.25,0.0,0.16,0.225,-0.6,1,9.768974724136734e-05
0.25,0.0,0.16,0.225,-0.3,1,6.221108828763011e-05
0.25,0.0,0.16,0.225,0.0,1,5.581791862059419e-05
0.25,0.0,0.16,0.225,0.3,1,6.225027555764309e-05
0.25,0.0,0.16,0.225,0.6,1,9.77396446077276e-05
0.25,0.0,0.16,0.45,-0.6,1,6.625609242665456e-05
0.25,0.0,0.16,0.45,-0.3,1,8.960523904212196e-05
0.25,0.0,0.16,0.45,0.0,1,5.5635568392488924e-05
0.25,0.0,0.16,0.45,0.3,1,8.961415780122814e-05
0.25,0.0,0.16,0.45,0.6,1,6.625491882489898e-05
0.25,0.0,0.16,0.675,-0.6,1,7.968943518231754e-05
0.25,0.0,0.16,0.675,-0.3,1,5.530282348882885e-05
0.25,0.0,0.16,0.675,0.0,1,8.306627147780132e-05
0.25,0.0,0.16,0.675,0.3,1,5.530145158710501e-05
0.25,0.0,0.16,0.675,0.6,1,7.967257080407594e-05
0.25,0.0,0.16,0.9,-0.6,1,9.063053180544901e-05
0.25,0.0,0.16,0.9,-0.3,1,6.581856599831538e-05
0.25,0.0,0.16,0.9,0.0,1,5.526174621190305e-05
0.25,0.0,0.16,0.9,0.3,1,6.581134685470454e-05
0.25,0.0,0.16,0.9,0.6,1,9.059731235654811e-05
0.25,0.0,0.16,1.2,-0.6,1,5.2849940818685404e-05
0.25,0.0,0.16,1.2,-0.3,1,8.144692019587278e-05
0.25,0.0,0.16,1.2,0.0,1,7.357558030278476e-05
0.25,0.0,0.16,1.2,0.3,1,8.143101536740334e-05
0.25,0.0,0.16,1.2,0.6,1,5.2818871449908554e-05
0.25,0.0,0.16,1.57,-0.6,1,6.259790745438926e-05
0.25,0.0,0.16,1.57,-0.3,1,5.147095709610457e-05
0.25,0.0,0.16,1.57,0.0,1,9.617290595770798e-05
0.25,0.0,0.16,1.57,0.3,1,5.145648092301843e-05
0.25,0.0,0.16,1.57,0.6,1,6.255193131963332e-05
0.25,0.0,0.2,0.0,-0.6,1,7.504561103721256e-05
0.25,0.0,0.2,0.0,-0.3,1,8.212070997448631e-05
0.25,0.0,0.2,0.0,0.0,0,0.01282981425426998
0.25,0.0,0.2,0.0,0.3,1,8.226350625940736e-05
0.25,0.0,0.2,0.0,0.6,1,7.513129457840748e-05
0.25,0.0,0.2,0.225,-0.6,1,9.493429149352257e-05
0.25,0.0,0.2,0.225,-0.3,1,6.176426711633575e-05
0.25,0.0,0.2,0.225,0.0,1,5.6053186956814376e-05
0.25,0.0,0.2,0.225,0.3,1,6.179330737465947e-05
0.25,0.0,0.2,0.225,0.6,1,9.498851556242173e-05
0.25,0.0,0.2,0.45,-0.6,1,6.775091032319105e-05
0.25,0.0,0.2,0.45,-0.3,1,8.926492829848542e-05
0.25,0.0,0.2,0.45,0.0,1,5.548214751279936e-05
0.25,0.0,0.2,0.45,0.3,1,8.927430573008197e-05
0.25,0.0,0.2,0.45,0.6,1,6.774363874208257e-05
0.25,0.0,0.2,0.675,-0.6,1,8.497675705249313e-05
0.25,0.0,0.2,0.675,-0.3,1,5.600563767274195e-05
0.25,0.0,0.2,0.675,0.0,1,8.29471680975272e-05
0.25,0.0,0.2,0.675,0.3,1,5.600189248183905e-05
0.25,0.0,0.2,0.675,0.6,1,8.494933920294792e-05
0.25,0.0,0.2,0.9,-0.6,1,9.799516411894473e-05
0.25,0.0,0.2,0.9,-0.3,1,6.718367117289032e-05
0.25,0.0,0.2,0.9,0.0,1,5.520750021793096e-05
0.25,0.0,0.2,0.9,0.3,1,6.717192415867579e-05
0.25,0.0,0.2,0.9,0.6,1,9.794643512697689e-05
0.25,0.0,0.2,1.2,-0.6,1,5.5568713110711486e-05
0.25,0.0,0.2,1.2,-0.3,1,8.253422856539456e-05
0.25,0.0,0.2,1.2,0.0,1,7.352011477338424e-05
0.25,0.0,0.2,1.2,0.3,1,8.251360595990336e-05
0.25,0.0,0.2,1.2,0.6,1,5.5529247742245165e-05
0.25,0.0,0.2,1.57,-0.6,0,0.015839122237586815
0.25,0.0,0.2,1.57,-0.3,0,0.015737658668548316
0.25,0.0,0.2,1.57,0.0,0,0.015620666887399055
0.25,0.0,0.2,1.57,0.3,0,0.015737658340316995
0.25,0.0,0.2,1.57,0.6,0,0.015839121610615767
0.25,0.0,0.25,0.0,-0.6,1,7.480220275395492e-05
0.25,0.0,0.25,0.0,-0.3,1,7.477199955016381e-05
0.25,0.0,0.25,0.0,0.0,1,5.6752305258149346e-05
0.25,0.0,0.25,0.0,0.3,1,7.495383184188107e-05
0.25,0.0,0.25,0.0,0.6,1,7.489322366247406e-05
0.25,0.0,0.25,0.225,-0.6,1,9.227267202028375e-05
0.25,0.0,0.25,0.225,-0.3,1,6.148839480485852e-05
0.25,0.0,0.25,0.225,0.0,1,5.7919332282530354e-05
0.25,0.0,0.25,0.225,0.3,1,6.152001113208799e-05
0.25,0.0,0.25,0.225,0.6,1,9.232503730378306e-05
0.25,0.0,0.25,0.45,-0.6,1,7.390338880633287e-05
0.25,0.0,0.25,0.45,-0.3,1,9.009218621512193e-05
0.25,0.0,0.25,0.45,0.0,1,5.604528981604202e-05
0.25,0.0,0.25,0.45,0.3,1,9.009904366169212e-05
0.25,0.0,0.25,0.45,0.6,1,7.387629872559294e-05
0.25,0.0,0.25,0.675,-0.6,1,5.100022071914129e-05
0.25,0.0,0.25,0.675,-0.3,1,5.9197244275894884e-05
0.25,0.0,0.25,0.675,0.0,1,8.343060265081869e-05
0.25,0.0,0.25,0.675,0.3,1,5.9186040517837226e-05
0.25,0.0,0.25,0.675,0.6,1,5.097446965652779e-05
0.25,0.0,0.25,0.9,-0.6,1,6.274603924798951e-05
0.25,0.0,0.25,0.9,-0.3,1,7.403667552528285e-05
0.25,0.0,0.25,0.9,0.0,1,5.545870424050075e-05
0.25,0.0,0.25,0.9,0.3,1,7.401055493024999e-05
0.25,0.0,0.25,0.9,0.6,1,6.270564419502842e-05
0.25,0.0,0.25,1.2,-0.6,1,6.777304842174551e-05
0.25,0.0,0.25,1.2,-0.3,1,8.99876536475833e-05
0.25,0.0,0.25,1.2,0.0,1,7.383883748536314e-05
0.25,0.0,0.25,1.2,0.3,1,8.995151610345051e-05
0.25,0.0,0.25,1.2,0.6,1,6.772405540399635e-05
0.25,0.0,0.25,1.57,-0.6,0,0.21870175706855646
0.25,0.0,0.25,1.57,-0.3,0,0.21168024592172696
0.25,0.0,0.25,1.57,0.0,0,0.19765759836572946
0.25,0.0,0.25,1.57,0.3,0,0.21166684683923181
0.25,0.0,0.25,1.57,0.6,0,0.21868805065920838
0.25,0.1,0.08,0.0,-0.6,0,0.062237553582882445
0.25,0.1,0.08,0.0,-0.3,0,0.21743477410055018
0.25,0.1,0.08,0.0,0.0,0,0.13820745024110703
0.25,0.1,0.08,0.0,0.3,0,0.20258472420520462
0.25,0.1,0.08,0.0,0.6,0,0.3844652414429029
0.25,0.1,0.08,0.225,-0.6,1,7.591462955707268e-05
0.25,0.1,0.08,0.225,-0.3,1,8.162864180046882e-05
0.25,0.1,0.08,0.225,0.0,0,0.11043912051264851
0.25,0.1,0.08,0.225,0.3,0,0.25769285663890834
0.25,0.1,0.08,0.225,0.6,0,0.21587213663803587
0.25,0.1,0.08,0.45,-0.6,1,5.191710500616684e-05
0.25,0.1,0.08,0.45,-0.3,1,6.698816117302937e-05
0.25,0.1,0.08,0.45,0.0,1,9.325992384530968e-05
0.25,0.1,0.08,0.45,0.3,1,7.451162771313592e-05
0.25,0.1,0.08,0.45,0.6,1,5.005007335734911e-05
0.25,0.1,0.08,0.675,-0.6,1,7.318416496327622e-05
0.25,0.1,0.08,0.675,-0.3,1,8.242801863652501e-05
0.25,0.1,0.08,0.675,0.0,1,5.9984483892196915e-05
0.25,0.1,0.08,0.675,0.3,1,9.636592391882662e-05
0.25,0.1,0.08,0.675,0.6,1,5.764733907244657e-05
0.25,0.1,0.08,0.9,-0.6,1,8.871526313520923e-05
0.25,0.1,0.08,0.9,-0.3,1,9.774612612761017e-05
0.25,0.1,0.08,0.9,0.0,1,7.235867786730492e-05
0.25,0.1,0.08,0.9,0.3,1,6.082489784061595e-05
0.25,0.1,0.08,0.9,0.6,1,6.718936045156113e-05
0.25,0.1,0.08,1.2,-0.6,1,9.513212740101999e-05
0.25,0.1,0.08,1.2,-0.3,1,6.32307593740147e-05
0.25,0.1,0.08,1.2,0.0,1,9.107116893164086e-05
0.25,0.1,0.08,1.2,0.3,1,7.860710947835344e-05
0.25,0.1,0.08,1.2,0.6,1,8.164581903780032e-05
0.25,0.1,0.08,1.57,-0.6,1,9.083751959014531e-05
0.25,0.1,0.08,1.57,-0.3,1,8.593885386664912e-05
0.25,0.1,0.08,1.57,0.0,1,5.956687905793784e-05
0.25,0.1,0.08,1.57,0.3,1,5.107531976868326e-05
0.25,0.1,0.08,1.57,0.6,1,5.0612955387851686e-05
0.25,0.1,0.12,0.0,-0.6,0,0.059780328650385496
0.25,0.1,0.12,0.0,-0.3,0,0.14268346234584148
0.25,0.1,0.12,0.0,0.0,0,0.08674382211178318
0.25,0.1,0.12,0.0,0.3,0,0.18330143072388283
0.25,0.1,0.12,0.0,0.6,0,0.30391172806989086
0.25,0.1,0.12,0.225,-0.6,1,7.752843319024022e-05
0.25,0.1,0.12,0.225,-0.3,1,7.667754623643896e-05
0.25,0.1,0.12,0.225,0.0,1,7.1776393657071e-05
0.25,0.1,0.12,0.225,0.3,0,0.07781422789394958
0.25,0.1,0.12,0.225,0.6,0,0.060387995773673674
0.25,0.1,0.12,0.45,-0.6,1,5.8714127104957805e-05
0.25,0.1,0.12,0.45,-0.3,1,6.881410145027874e-05
0.25,0.1,0.12,0.45,0.0,1,9.297813046351182e-05
0.25,0.1,0.12,0.45,0.3,1,7.169224366050523e-05
0.25,0.1,0.12,0.45,0.6,1,9.768171305236612e-05
0.25,0.1,0.12,0.675,-0.6,1,5.763638132581555e-05
0.25,0.1,0.12,0.675,-0.3,1,8.714955883980824e-05
0.25,0.1,0.12,0.675,0.0,1,6.061520205473084e-05
0.25,0.1,0.12,0.675,0.3,1,9.594035890622296e-05
0.25,0.1,0.12,0.675,0.6,1,5.736177186928383e-05
0.25,0.1,0.12,0.9,-0.6,1,8.900287096314849e-05
0.25,0.1,0.12,0.9,-0.3,1,5.179995719868983e-05
0.25,0.1,0.12,0.9,0.0,1,7.346028814000927e-05
0.25,0.1,0.12,0.9,0.3,1,6.070219579615244e-05
0.25,0.1,0.12,0.9,0.6,1,6.706992331726976e-05
0.25,0.1,0.12,1.2,-0.6,1,9.594599424302954e-05
0.25,0.1,0.12,1.2,-0.3,1,6.568375665824106e-05
0.25,0.1,0.12,1.2,0.0,1,9.19979640602172e-05
0.25,0.1,0.12,1.2,0.3,1,7.851489939909513e-05
0.25,0.1,0.12,1.2,0.6,1,8.183951954338127e-05
0.25,0.1,0.12,1.57,-0.6,1,9.491233073377723e-05
0.25,0.1,0.12,1.57,-0.3,1,8.572001244355141e-05
0.25,0.1,0.12,1.57,0.0,1,5.9339986661269954e-05
0.25,0.1,0.12,1.57,0.3,1,5.089450499620746e-05
0.25,0.1,0.12,1.57,0.6,1,5.087362442153738e-05
0.25,0.1,0.16,0.0,-0.6,0,0.05907429944386289
0.25,0.1,0.16,0.0,-0.3,1,5.285344052310636e-05
0.25,0.1,0.16,0.0,0.0,0,0.08435401533058981
0.25,0.1,0.16,0.0,0.3,0,0.13203477107454115
0.25,0.1,0.16,0.0,0.6,0,0.1582770141814227
0.25,0.1,0.16,0.225,-0.6,1,5.700968707270272e-05
0.25,0.1,0.16,0.225,-0.3,1,8.672364468942797e-05
0.25,0.1,0.16,0.225,0.0,1,5.451963946036666e-05
0.25,0.1,0.16,0.225,0.3,1,9.9200672291504e-05
0.25,0.1,0.16,0.225,0.6,1,8.218998311756192e-05
0.25,0.1,0.16,0.45,-0.6,1,6.290148085178219e-05
0.25,0.1,0.16,0.45,-0.3,1,7.412480070913899e-05
0.25,0.1,0.16,0.45,0.0,1,9.33927704571143e-05
0.25,0.1,0.16,0.45,0.3,1,7.129779087678906e-05
0.25,0.1,0.16,0.45,0.6,1,9.716507539136689e-05
0.25,0.1,0.16,0.675,-0.6,1,6.245011278676964e-05
0.25,0.1,0.16,0.675,-0.3,1,9.55123450098957e-05
0.25,0.1,0.16,0.675,0.0,1,6.189887196908827e-05
0.25,0.1,0.16,0.675,0.3,1,9.577221537531974e-05
0.25,0.1,0.16,0.675,0.6,1,5.7171714516786556e-05
0.25,0.1,0.16,0.9,-0.6,1,7.779943176257249e-05
0.25,0.1,0.16,0.9,-0.3,1,5.674119747977865e-05
0.25,0.1,0.16,0.9,0.0,1,7.552378792625028e-05
0.25,0.1,0.16,0.9,0.3,1,6.0726182444395245e-05
0.25,0.1,0.16,0.9,0.6,1,6.703941355061929e-05
0.25,0.1,0.16,1.2,-0.6,1,9.361015695862559e-05
0.25,0.1,0.16,1.2,-0.3,1,6.954136511335149e-05
0.25,0.1,0.16,1.2,0.0,1,9.390269306894533e-05
0.25,0.1,0.16,1.2,0.3,1,7.861105031596367e-05
0.25,0.1,0.16,1.2,0.6,1,8.20830364483723e-05
0.25,0.1,0.16,1.57,-0.6,1,5.0481984678936574e-05
0.25,0.1,0.16,1.57,-0.3,1,8.542286246342118e-05
0.25,0.1,0.16,1.57,0.0,1,5.943550628001919e-05
0.25,0.1,0.16,1.57,0.3,1,5.086777756130967e-05
0.25,0.1,0.16,1.57,0.6,1,5.121148072768761e-05
0.25,0.1,0.2,0.0,-0.6,0,0.07250052694006706
0.25,0.1,0.2,0.0,-0.3,1,5.840545342498461e-05
0.25,0.1,0.2,0.0,0.0,1,9.339520785251383e-05
0.25,0.1,0.2,0.0,0.3,1,7.712419703699009e-05
0.25,0.1,0.2,0.0,0.6,1,7.45163907674546e-05
0.25,0.1,0.2,0.225,-0.6,1,8.160249519756798e-05
0.25,0.1,0.2,0.225,-0.3,1,8.440206960242832e-05
0.25,0.1,0.2,0.225,0.0,1,5.4401035074331544e-05
0.25,0.1,0.2,0.225,0.3,1,9.886016181370505e-05
0.25,0.1,0.2,0.225,0.6,1,8.201404301660729e-05
0.25,0.1,0.2,0.45,-0.6,1,7.714954294787534e-05
0.25,0.1,0.2,0.45,-0.3,1,8.77916332488249e-05
0.25,0.1,0.2,0.45,0.0,1,9.474216270535475e-05
0.25,0.1,0.2,0.45,0.3,1,7.125157796204331e-05
0.25,0.1,0.2,0.45,0.6,1,9.688148124062119e-05
0.25,0.1,0.2,0.675,-0.6,1,5.9980808852276734e-05
0.25,0.1,0.2,0.675,-0.3,1,5.6256542930354515e-05
0.25,0.1,0.2,0.675,0.0,1,6.453814791153157e-05
0.25,0.1,0.2,0.675,0.3,1,9.597668554390463e-05
0.25,0.1,0.2,0.675,0.6,1,5.7103264177148803e-05
0.25,0.1,0.2,0.9,-0.6,1,6.6738192461962e-05
0.25,0.1,0.2,0.9,-0.3,1,6.775105771776912e-05
0.25,0.1,0.2,0.9,0.0,1,8.006789405690542e-05
0.25,0.1,0.2,0.9,0.3,1,6.102770135426961e-05
0.25,0.1,0.2,0.9,0.6,1,6.710246023699504e-05
0.25,0.1,0.2,1.2,-0.6,1,6.322594245255398e-05
0.25,0.1,0.2,1.2,-0.3,1,7.869316783131273e-05
0.25,0.1,0.2,1.2,0.0,1,9.908187298959996e-05
0.25,0.1,0.2,1.2,0.3,1,7.92493299509781e-05
0.25,0.1,0.2,1.2,0.6,1,8.238000253654871e-05
0.25,0.1,0.2,1.57,-0.6,0,0.016111144266949488
0.25,0.1,0.2,1.57,-0.3,0,0.015943564656442834
0.25,0.1,0.2,1.57,0.0,0,0.01581579635644384
0.25,0.1,0.2,1.57,0.3,0,0.015458813985341071
0.25,0.1,0.2,1.57,0.6,0,0.01555616177066358
0.25,0.1,0.25,0.0,-0.6,0,0.062112644511073914
0.25,0.1,0.25,0.0,-0.3,1,5.2388595536062014e-05
0.25,0.1,0.25,0.0,0.0,1,5.9319762891659403e-05
0.25,0.1,0.25,0.0,0.3,1,7.834792235294745e-05
0.25,0.1,0.25,0.0,0.6,1,7.492138041627476e-05
0.25,0.1,0.25,0.225,-0.6,0,0.09061510433694263
0.25,0.1,0.25,0.225,-0.3,1,9.852576201774609e-05
0.25,0.1,0.25,0.225,0.0,1,5.472323759005734e-05
0.25,0.1,0.25,0.225,0.3,1,9.98707636768428e-05
0.25,0.1,0.25,0.225,0.6,1,8.219917924781149e-05
0.25,0.1,0.25,0.45,-0.6,1,5.056705933280763e-05
0.25,0.1,0.25,0.45,-0.3,1,9.173940739569744e-05
0.25,0.1,0.25,0.45,0.0,1,9.890777398876522e-05
0.25,0.1,0.25,0.45,0.3,1,7.178767091960244e-05
0.25,0.1,0.25,0.45,0.6,1,9.693942603837998e-05
0.25,0.1,0.25,0.675,-0.6,1,7.417201005696875e-05
0.25,0.1,0.25,0.675,-0.3,1,6.538812919407967e-05
0.25,0.1,0.25,0.675,0.0,1,7.329396394162284e-05
0.25,0.1,0.25,0.675,0.3,1,9.711559064030445e-05
0.25,0.1,0.25,0.675,0.6,1,5.72341784413411e-05
0.25,0.1,0.25,0.9,-0.6,1,7.46251402726189e-05
0.25,0.1,0.25,0.9,-0.3,1,8.258115871583017e-05
0.25,0.1,0.25,0.9,0.0,1,5.061644977060556e-05
0.25,0.1,0.25,0.9,0.3,1,6.250814869836741e-05
0.25,0.1,0.25,0.9,0.6,1,6.734878287238342e-05
0.25,0.1,0.25,1.2,-0.6,0,0.04164945971747209
0.25,0.1,0.25,1.2,-0.3,1,8.511254144576818e-05
0.25,0.1,0.25,1.2,0.0,1,7.2125870350036e-05
0.25,0.1,0.25,1.2,0.3,1,8.418096325843071e-05
0.25,0.1,0.25,1.2,0.6,1,8.303328721117421e-05
0.25,0.1,0.25,1.57,-0.6,0,0.24338166723126267
0.25,0.1,0.25,1.57,-0.3,0,0.2145630726337726
0.25,0.1,0.25,1.57,0.0,0,0.24303978264188295
0.25,0.1,0.25,1.57,0.3,0,0.2249839178614089
0.25,0.1,0.25,1.57,0.6,0,0.22020364765862488
0.25,0.2,0.08,0.0,-0.6,0,0.13475137904824638
0.25,0.2,0.08,0.0,-0.3,0,0.003418810892971416
0.25,0.2,0.08,0.0,0.0,0,0.1931902446347894
0.25,0.2,0.08,0.0,0.3,0,0.3020645976067312
0.25,0.2,0.08,0.0,0.6,0,0.10230298450060053
0.25,0.2,0.08,0.225,-0.6,1,5.0843878751965773e-05
0.25,0.2,0.08,0.225,-0.3,1,7.986915798624566e-05
0.25,0.2,0.08,0.225,0.0,1,8.545676545609001e-05
0.25,0.2,0.08,0.225,0.3,1,6.924794829801209e-05
0.25,0.2,0.08,0.225,0.6,0,0.04936965845654593
0.25,0.2,0.08,0.45,-0.6,1,8.753502551787359e-05
0.25,0.2,0.08,0.45,-0.3,1,8.387322600058342e-05
0.25,0.2,0.08,0.45,0.0,1,9.857814113430264e-05
0.25,0.2,0.08,0.45,0.3,1,9.344645811526182e-05
0.25,0.2,0.08,0.45,0.6,1,9.976512766092466e-05
0.25,0.2,0.08,0.675,-0.6,1,7.680175685191642e-05
0.25,0.2,0.08,0.675,-0.3,1,9.95065564493924e-05
0.25,0.2,0.08,0.675,0.0,1,7.368110739815875e-05
0.25,0.2,0.08,0.675,0.3,1,6.175640707115677e-05
0.25,0.2,0.08,0.675,0.6,1,5.865360790577563e-05
0.25,0.2,0.08,0.9,-0.6,1,8.752998662919846e-05
0.25,0.2,0.08,0.9,-0.3,1,5.768911178598057e-05
0.25,0.2,0.08,0.9,0.0,1,5.965721367822451e-05
0.25,0.2,0.08,0.9,0.3,1,7.920238239438682e-05
0.25,0.2,0.08,0.9,0.6,1,7.047682133817897e-05
0.25,0.2,0.08,1.2,-0.6,1,6.323251980463307e-05
0.25,0.2,0.08,1.2,-0.3,1,6.927812740042064e-05
0.25,0.2,0.08,1.2,0.0,1,6.373321083076236e-05
0.25,0.2,0.08,1.2,0.3,1,5.522962464776509e-05
0.25,0.2,0.08,1.2,0.6,1,8.927619584289003e-05
0.25,0.2,0.08,1.57,-0.6,1,8.038348109927708e-05
0.25,0.2,0.08,1.57,-0.3,1,6.089265649222597e-05
0.25,0.2,0.08,1.57,0.0,1,5.292985105081783e-05
0.25,0.2,0.08,1.57,0.3,1,8.78118523580288e-05
0.25,0.2,0.08,1.57,0.6,1,5.965742296748643e-05
0.25,0.2,0.12,0.0,-0.6,0,0.1346153556630691
0.25,0.2,0.12,0.0,-0.3,0,0.003390726975291177
0.25,0.2,0.12,0.0,0.0,1,9.830876442905999e-05
0.25,0.2,0.12,0.0,0.3,0,0.26120984913042444
0.25,0.2,0.12,0.0,0.6,0,0.11092783785358783
0.25,0.2,0.12,0.225,-0.6,0,0.019607557977997476
0.25,0.2,0.12,0.225,-0.3,1,5.463741045916779e-05
0.25,0.2,0.12,0.225,0.0,1,6.062783385251249e-05
0.25,0.2,0.12,0.225,0.3,1,7.309652143589226e-05
0.25,0.2,0.12,0.225,0.6,1,9.355884024478635e-05
0.25,0.2,0.12,0.45,-0.6,1,6.858560447929729e-05
0.25,0.2,0.12,0.45,-0.3,1,8.168296834251337e-05
0.25,0.2,0.12,0.45,0.0,1,9.684568361478571e-05
0.25,0.2,0.12,0.45,0.3,1,9.290282535877004e-05
0.25,0.2,0.12,0.45,0.6,1,9.706202234608027e-05
0.25,0.2,0.12,0.675,-0.6,1,8.013767321241426e-05
0.25,0.2,0.12,0.675,-0.3,1,5.497680352401162e-05
0.25,0.2,0.12,0.675,0.0,1,7.657768336916064e-05
0.25,0.2,0.12,0.675,0.3,1,6.252532840881818e-05
0.25,0.2,0.12,0.675,0.6,1,5.8549675067384755e-05
0.25,0.2,0.12,0.9,-0.6,1,5.821849975146809e-05
0.25,0.2,0.12,0.9,-0.3,1,6.502363238033746e-05
0.25,0.2,0.12,0.9,0.0,1,6.175554153553519e-05
0.25,0.2,0.12,0.9,0.3,1,8.024533248444147e-05
0.25,0.2,0.12,0.9,0.6,1,7.038520454684593e-05
0.25,0.2,0.12,1.2,-0.6,1,7.311391592241497e-05
0.25,0.2,0.12,1.2,-0.3,1,5.035692756235811e-05
0.25,0.2,0.12,1.2,0.0,1,5.833571817195537e-05
0.25,0.2,0.12,1.2,0.3,1,5.487553819507942e-05
0.25,0.2,0.12,1.2,0.6,1,8.876898072498606e-05
0.25,0.2,0.12,1.57,-0.6,1,5.015221283610122e-05
0.25,0.2,0.12,1.57,-0.3,1,6.960755852756292e-05
0.25,0.2,0.12,1.57,0.0,1,9.179599612829336e-05
0.25,0.2,0.12,1.57,0.3,1,8.146791629434747e-05
0.25,0.2,0.12,1.57,0.6,1,5.815306697611392e-05
0.25,0.2,0.16,0.0,-0.6,0,0.16132550565806483
0.25,0.2,0.16,0.0,-0.3,0,0.0034985578413608558
0.25,0.2,0.16,0.0,0.0,1,7.628255838938578e-05
0.25,0.2,0.16,0.0,0.3,1,5.073272096877806e-05
0.25,0.2,0.16,0.0,0.6,0,0.05592048977449268
0.25,0.2,0.16,0.225,-0.6,0,0.16494633139468595
0.25,0.2,0.16,0.225,-0.3,1,5.348647527812422e-05
0.25,0.2,0.16,0.225,0.0,1,6.104209447968172e-05
0.25,0.2,0.16,0.225,0.3,1,6.189308175263693e-05
0.25,0.2,0.16,0.225,0.6,1,8.21576990091315e-05
0.25,0.2,0.16,0.45,-0.6,1,7.74772252536347e-05
0.25,0.2,0.16,0.45,-0.3,1,8.352579404974151e-05
0.25,0.2,0.16,0.45,0.0,1,9.88341974441718e-05
0.25,0.2,0.16,0.45,0.3,1,9.33908622253181e-05
0.25,0.2,0.16,0.45,0.6,1,9.690518032872056e-05
0.25,0.2,0.16,0.675,-0.6,1,7.484750218488391e-05
0.25,0.2,0.16,0.675,-0.3,1,7.314151137358403e-05
0.25,0.2,0.16,0.675,0.0,1,7.975970874132026e-05
0.25,0.2,0.16,0.675,0.3,1,6.346219554638336e-05
0.25,0.2,0.16,0.675,0.6,1,5.854858974625763e-05
0.25,0.2,0.16,0.9,-0.6,1,8.108368458440343e-05
0.25,0.2,0.16,0.9,-0.3,1,8.365711501211362e-05
0.25,0.2,0.16,0.9,0.0,1,6.329080734170674e-05
0.25,0.2,0.16,0.9,0.3,1,8.147017299665725e-05
0.25,0.2,0.16,0.9,0.6,1,7.040423383609701e-05
0.25,0.2,0.16,1.2,-0.6,1,8.727792562670003e-05
0.25,0.2,0.16,1.2,-0.3,1,8.465658629584374e-05
0.25,0.2,0.16,1.2,0.0,1,5.405688726273084e-05
0.25,0.2,0.16,1.2,0.3,1,5.4776359459282386e-05
0.25,0.2,0.16,1.2,0.6,1,8.847912471531032e-05
0.25,0.2,0.16,1.57,-0.6,1,6.029857352890039e-05
0.25,0.2,0.16,1.57,-0.3,1,8.567809412587665e-05
0.25,0.2,0.16,1.57,0.0,1,8.110245707870028e-05
0.25,0.2,0.16,1.57,0.3,1,7.713580180516055e-05
0.25,0.2,0.16,1.57,0.6,1,5.7233951678166874e-05
0.25,0.2,0.2,0.0,-0.6,0,0.14109016746317754
0.25,0.2,0.2,0.0,-0.3,0,0.0035367897855907685
0.25,0.2,0.2,0.0,0.0,1,8.906122028108697e-05
0.25,0.2,0.2,0.0,0.3,1,9.00752451532336e-05
0.25,0.2,0.2,0.0,0.6,1,7.6619742511849e-05
0.25,0.2,0.2,0.225,-0.6,0,0.20795105963132784
0.25,0.2,0.2,0.225,-0.3,1,8.942933068787835e-05
0.25,0.2,0.2,0.225,0.0,1,5.917024384682801e-05
0.25,0.2,0.2,0.225,0.3,1,6.145685719581363e-05
0.25,0.2,0.2,0.225,0.6,1,8.212412180346902e-05
0.25,0.2,0.2,0.45,-0.6,0,0.025011918522728528
0.25,0.2,0.2,0.45,-0.3,1,6.63551816126484e-05
0.25,0.2,0.2,0.45,0.0,1,5.128213116523693e-05
0.25,0.2,0.2,0.45,0.3,1,9.433384538077314e-05
0.25,0.2,0.2,0.45,0.6,1,9.700609999782653e-05
0.25,0.2,0.2,0.675,-0.6,1,6.94921066385935e-05
0.25,0.2,0.2,0.675,-0.3,1,9.133837985312686e-05
0.25,0.2,0.2,0.675,0.0,1,8.359594380220547e-05
0.25,0.2,0.2,0.675,0.3,1,6.471771407922244e-05
0.25,0.2,0.2,0.675,0.6,1,5.8673980073743e-05
0.25,0.2,0.2,0.9,-0.6,1,8.699874296466238e-05
0.25,0.2,0.2,0.9,-0.3,1,9.503844585463317e-05
0.25,0.2,0.2,0.9,0.0,1,6.486289769276663e-05
0.25,0.2,0.2,0.9,0.3,1,8.33167742139908e-05
0.25,0.2,0.2,0.9,0.6,1,7.057376084134376e-05
0.25,0.2,0.2,1.2,-0.6,1,5.051651421131563e-05
